match_id,participant_id,puuid,summoner_name,summoner_id,team_id,champion_id,champion_name,individual_position,rank_tier,rank_division,summoner1_id,summoner2_id,summoner1_name,summoner2_name,item0,item1,item2,item3,item4,item5,item6,win,kills,deaths,assists,gold_earned,champion_experience,total_damage_dealt_to_champions
EUW1_7739460104,7,ywQCbKUuQB2goYHBDmRtQhRHbAfVAozXedWGHjESf0VZMI1dF3ZsfRk6kPaP5EGD9Xw0Cd0R_X-3rQ,,V8YpphEjWwEhv4snDGIVerMQhNIXIwjY89oxrg--qeJCna1ELgo_twuq6Q,200,904,Zaahen,JUNGLE,UNRANKED,,4,11,,,6610,3078,3111,2021,1037,1028,3340,0,3,4,4,10814,13097,10998
EUW1_7739460104,8,S8ZeaQGhYeixyo0Eiuc240yxppSQ7tw36KdF-RPePgmhY_3e30hjU_iEnlbmhmN0nm1G4kupxQ_g8A,,hqgLTHSJBOgFcVASZvR3StkpF-S8OCBRXb0YcQ4jjWqshD540Dm1IG5gVw,200,163,Taliyah,MIDDLE,UNRANKED,,4,12,,,2420,3040,3116,3171,1058,0,3363,0,3,8,8,10147,12915,21515
EUW1_7739460104,9,Fzt4zpyjoWP1AiZkTFVxrJttH0hYLmS65qlW9b1yVPv0mdJ0aeIIK3hc53COVxGjG0HWLFcvanZRhQ,,KUJBlgR_k6kNzBW0R8jCoixk62K7Hzr_jqQPG8feywkuEjFK,200,8,Vladimir,BOTTOM,UNRANKED,,4,6,,,3152,1058,4633,1082,1056,1058,3364,0,3,5,3,10537,11216,17543
EUW1_7739460104,10,ia1n5RM6lHysAx7SbHmSfMX9S9uV4mE4agGTkJjWBcsITuK2qL7qHDno8EOQhD4INPblY4RL-WvYiQ,,SZC_THgz--2TCFzk5VsWzrHtNaHKl_WVQWcpXPNtBNN7Z6yX2QdobHJwVA,200,80,Pantheon,SUPPORT,UNRANKED,,14,4,,,6701,3009,3814,3877,1036,2022,3364,0,4,7,3,8317,7920,17031
EUW1_7739411006,1,CtZGB8MiHePnxtoKyZ2Xbr5iGrlER4odcf4Tm2YC2LmFkKKPmOKNZNjMELBxjgNUPGmHqt4zyggHhA,,I4wy37dcV-Pb9KyG4LtNPR6xiysvLPZg-8Y1ObS2J12DLyVn,100,98,Shen,TOP,UNRANKED,,14,4,,,3009,3748,2504,3065,1028,1054,3340,0,6,5,5,11096,14020,22739
EUW1_7739411006,2,3_g1B3txKQpRd_oPpu1gCq8MmJdOcAVLnOl76KJejCDewM2uiauKQlyi59B3WEx_dpF2bxSb6X30Gw,,EK4wGW6ZeguAIK1eUDdneNKZnf2MLM7hDCgLJ9di3uPtY0UsXse3ghFtPw,100,904,Zaahen,JUNGLE,UNRANKED,,11,4,,,3111,3155,0,6610,3078,0,3364,0,3,7,7,9386,10764,18631
EUW1_7739411006,3,fK3LMJMZWFSqbKDpIU9FLQdIiwlrbM7mXD_2_6eSNq6PVWJUgQRl1X3bVnmB01l2HzsGj8oxm9ZVkQ,,q2qgWB8ksNKbjJd2bhfPmjF7Y2VYrNexPQEfkKsa8YvIiQU,100,69,Cassiopeia,MIDDLE,UNRANKED,,4,3,,,3040,3116,1056,6657,0,3175,3363,0,5,11,4,9932,12024,17566
EUW1_7739411006,4,9yrzNRhvfD6HIxaRebWp0WzhAxXvwlvN8B3TEO7uYvBHPU00hm8QcNQ6EbObr7QGIxRlrEbD0W1ltw,,PrT5BtZeTLwaKf6jO8t5zjkya8Ho5bTCTcde0idsSrVC6MM,100,221,Zeri,BOTTOM,UNRANKED,,4,21,,,1055,3087,1018,1036,2512,1036,3363,0,1,8,2,9524,8868,10872
EUW1_7739411006,5,6kdyDm8yExEps0WDtiNJWDUheuBH9cv1vcL2aSb7l4U5L5-UYGJGr6hp13l5h89KX7jbTKbXAFoHWw,,77mYDp4xwW5847DVAIEm8jnOtYqt7I77igs7OxapnUXYK3o,100,117,Lulu,SUPPORT,UNRANKED,,7,4,,,3158,3504,3107,3870,0,0,3364,0,1,4,9,6535,9468,6837
EUW1_7739411006,6,3OMucmSglldCv5wcWnnXduUr9GyIek4uLh894opIRZWAkVrJZ0LHvU8-Kz_ERSovtedFOIN6S5uThA,,xNV1t3eYZgH3J2dPAU7B5Q9mWJ2xQ0SSlFDOm1Ur-6aH8DQ3ygTllIJ5dQ,200,27,Singed,TOP,UNRANKED,,4,14,,,8020,0,3111,3041,6653,8010,3340,1,8,5,10,11861,15378,20088
EUW1_7739411006,7,dvQGUmUCB-TzO9o-VdTPBFByyDA_zrGAGHiVROe0tm0iS2aVjjvrmtwg060DUpiTPi704KvIFOv3JA,,MFykziv_yxhWmdeuPQwcX_agsx5SCRX4KytIf1ET3fF5x6c,200,20,Nunu,JUNGLE,UNRANKED,,11,4,,,3109,3152,3111,1082,2525,3916,3364,1,3,1,15,11625,14732,17802
EUW1_7739411006,8,vEmVbfmBH1SM-QtH3ABNc5AmxiXJLq0V9gbS4sP3V-mW0ea7pbZO5QVIr-qo4vV9uXhvBi1_xJjAgg,,xhSy5FSJlXaTEZV8iwrJ5FO1PLDwIrpzA0yTQj93pJ27Z9Y,200,5,XinZhao,MIDDLE,UNRANKED,,14,4,,,1055,6698,2520,1001,6699,1036,3340,1,7,5,3,11003,11815,20988
EUW1_7739411006,9,Fzt4zpyjoWP1AiZkTFVxrJttH0hYLmS65qlW9b1yVPv0mdJ0aeIIK3hc53COVxGjG0HWLFcvanZRhQ,,KUJBlgR_k6kNzBW0R8jCoixk62K7Hzr_jqQPG8feywkuEjFK,200,96,KogMaw,BOTTOM,UNRANKED,,4,21,,,4645,1058,2510,1082,3135,1058,3363,1,5,3,14,14339,13568,32745
EUW1_7739411006,10,ia1n5RM6lHysAx7SbHmSfMX9S9uV4mE4agGTkJjWBcsITuK2qL7qHDno8EOQhD4INPblY4RL-WvYiQ,,SZC_THgz--2TCFzk5VsWzrHtNaHKl_WVQWcpXPNtBNN7Z6yX2QdobHJwVA,200,555,Pyke,SUPPORT,UNRANKED,,14,4,,,3009,6701,3814,3877,3134,6690,3364,1,12,2,12,11516,10483,14833
EUW1_7739374797,1,CtZGB8MiHePnxtoKyZ2Xbr5iGrlER4odcf4Tm2YC2LmFkKKPmOKNZNjMELBxjgNUPGmHqt4zyggHhA,,I4wy37dcV-Pb9KyG4LtNPR6xiysvLPZg-8Y1ObS2J12DLyVn,100,516,Ornn,TOP,UNRANKED,,12,4,,,1001,2031,3075,6660,0,1054,3340,0,2,2,0,4582,7879,5991
EUW1_7739374797,2,Bi60dvpwqHV_C4umNsbX8aec3mozUAL5R5z9G7oEMSmy6EQXJD0-nHaHtGsmEx-8tAW-beJHUh6NCw,,lIKheVSYf0ePohwCLqqVWMHBNCLoG2NadRJx7gcDEQUsNUSb,100,5,XinZhao,JUNGLE,UNRANKED,,11,4,,,0,6610,3047,1028,1036,0,3364,0,2,5,2,5840,6605,6387
EUW1_7739374797,3,hlFsqndP9JEJNqkLT_EJpEkMA4nVYQqlUbp4rVnsx2sKiCGJdoPQPxSO7_hFviIEXUUXVBDGoXhDqQ,,8yEgOf8__nR55_DDCvwvrxcMvdvQnpka5jKiaeZ2Dwg_UNE,100,96,KogMaw,MIDDLE,UNRANKED,,6,4,,,0,0,4645,1056,3175,2510,3363,0,5,3,1,8106,8646,15947
EUW1_7739374797,4,9yrzNRhvfD6HIxaRebWp0WzhAxXvwlvN8B3TEO7uYvBHPU00hm8QcNQ6EbObr7QGIxRlrEbD0W1ltw,,PrT5BtZeTLwaKf6jO8t5zjkya8Ho5bTCTcde0idsSrVC6MM,100,110,Varus,BOTTOM,UNRANKED,,4,21,,,1055,3070,3142,0,0,0,3340,0,0,3,2,4871,5384,5402
EUW1_7739374797,5,UmlBGgktziJhcg6nEzSP6rp9BaibwrTOyOqjF2oTCN1TYevedPiwQiXEMZiAt6zTyzLYmzKk7QtVPA,,birICT8VdLjyN5w8RgKtsBNP_rKSO_8bCxO-bnNJjbKK1JyP,100,111,Nautilus,SUPPORT,UNRANKED,,14,4,,,3009,3877,3067,1011,0,0,3364,0,0,6,4,3976,4207,5107
EUW1_7739374797,6,PobnNb1Vq0wakc5J31LZWtmhe9dtAlgvuMAp21F_6Bws7ManoZsPAQk02Mv-vb-kp5AvgBcpf4-6mQ,,Ni9xIzKwpEa58XNnIOV8IU9v-kFGg1oMe6SKplgYIe-vrGo,200,114,Fiora,TOP,UNRANKED,,12,4,,,3074,2031,1055,0,0,0,3340,1,0,1,2,6949,9888,10978
EUW1_7739374797,7,IE2JNJTApMv-_XWbkioT1oXLvdHCCfePiZnm0EdmCSv8O2ea1OES7jVrGOCscNCMMzkUmSY56qk0qw,,GEXb3L6EqwGBQ-_uFkJ88US0A1SHN0Kcz84kfvyb7u0Z3Dge_zehzoD-NQ,200,234,Viego,JUNGLE,UNRANKED,,4,11,,,2055,1036,1018,6676,3078,2422,3513,1,7,2,3,8469,8770,9444
EUW1_7739374797,8,_WivYx82ABkYgJujcaKfv9p_S0HWduXD5s-pIhZlnZHujcx6u5L0kKyxiYJZVoZw-KrfjNqHKBLBtQ,,TTCWedBL1u_rkNTCIgMfMpExpmdps6TUDzE6vdSTAhf4y6yfGyYbkC8LRA,200,90,Malzahar,MIDDLE,UNRANKED,,12,4,,,1056,0,2031,2503,0,3175,3363,1,2,2,3,6326,8906,7450
EUW1_7739374797,9,Fzt4zpyjoWP1AiZkTFVxrJttH0hYLmS65qlW9b1yVPv0mdJ0aeIIK3hc53COVxGjG0HWLFcvanZRhQ,,KUJBlgR_k6kNzBW0R8jCoixk62K7Hzr_jqQPG8feywkuEjFK,200,42,Corki,BOTTOM,UNRANKED,,4,21,,,3133,1036,2031,3078,3070,1055,3363,1,7,3,4,8389,7107,18280
EUW1_7739374797,10,ia1n5RM6lHysAx7SbHmSfMX9S9uV4mE4agGTkJjWBcsITuK2qL7qHDno8EOQhD4INPblY4RL-WvYiQ,,SZC_THgz--2TCFzk5VsWzrHtNaHKl_WVQWcpXPNtBNN7Z6yX2QdobHJwVA,200,267,Nami,SUPPORT,UNRANKED,,7,4,,,4005,3158,3114,3870,3067,0,3364,1,3,1,10,5673,5198,5015
EUW1_7729589581,1,cqwXGJYV16id1ckU5eXH1vrhKpq1uny1UF-hPJKyL982ssFpHsV6G_-h_dE1m_nA013s35cMlZWIDw,,jiiRZchp7PBXKHXtSzWJMp7591S6UTd1J9cDyYTm0-_ayVteBSSSzIWrBQ,100,68,Rumble,TOP,UNRANKED,,14,4,,,6653,1056,3111,4632,1082,1058,3340,0,3,5,2,8417,13610,20333
EUW1_7729589581,2,L8kw7T4ykNNgB5sazYnYOIKqi7GwouPr3GvFxKaMuW_dLKRi7NNSVVH6WN9SwcvJLKNSmZYBk2cJ5g,,BqMgU7nLV3_qzmRhNVdoMl2n9J8cMPpa1tpFy5921BTMVM8,100,126,Jayce,JUNGLE,UNRANKED,,4,11,,,3158,1036,6695,1036,2520,3142,3364,0,5,4,5,11063,10815,16650
EUW1_7729589581,3,KogfksGxsZFuJJpsBR76EP2Z8DQcAUDAkUz_3Vo7dA1ysluE4iBmWqgORt_UQ_MlZama8lh1ZxRH5Q,,qcQEAE0uuTIqaV1trg1Vs-nMDEH9mCYFhLyD9oV1wfiotYYYmmSttkNVaA,100,61,Orianna,MIDDLE,UNRANKED,,4,12,,,4645,2055,1056,0,3173,6657,3363,0,2,7,4,8401,12162,11220
EUW1_7729589581,4,-TMSbvwvxSxjss2RIawFbT0BndH78dao_hx1zZ5En8tSEj8OHT7dfk6gqb70AwVo1wMPZkeXXS1GQA,,CFu71AMqmNJ96R6Ad7t49zkeQuUqbNfaEworDAXQg05PHHkr4-_L0zfuig,100,804,Yunara,BOTTOM,UNRANKED,,21,4,,,1055,6672,2512,3031,0,0,3363,0,3,5,3,11373,10181,15480
EUW1_7729589581,5,mO8oKg7TV3eX7AJhPPfoNxmSpBcefWLHjbHXRCUhUBjXe7FD5yh8avedkSo-1zSwv6jswPEBVg310w,,z_jqLHUhaAHdBo149bhZKjd_NjEV_kVISmwSGA0Gfq324E4,100,111,Nautilus,SUPPORT,UNRANKED,,4,7,,,2524,3067,3877,3111,1029,0,3364,0,1,9,9,5811,6254,7190
EUW1_7729589581,6,e1JOjJ7GFySKyVpx9oPHHKxkZajvJiBho7yrfyNC6MtrrqRY1XRwfMAv3C0c2WT5nRg49SMRCR5FPQ,,db-xYJG8tm6OqstHNwxspHCYq2wQHPRkGsAFEwo6YF2TUkVXKw1umMhrUg,200,13,Ryze,TOP,UNRANKED,,12,4,,,3040,6657,2031,3802,3158,1026,3363,1,5,3,4,9599,17356,15647
EUW1_7729589581,7,qdoKP_ittPXDC_gsWHnw23SesNbOi-cUX1qig8FmOyRqF_yYPYDBL-x_TdxIpp1m4zEQbNf5RNIdVQ,,U3CrhyimBCNdCQyAhZebar_8D7eg9K_zNZ3jVMuTxyp5wfZ7,200,799,Ambessa,JUNGLE,UNRANKED,,4,11,,,3111,0,6333,3161,6692,0,3364,1,9,4,6,11919,14390,17332
EUW1_7729589581,8,UG7e6x6lelwrorlBomLc2EUGGi2ZSz7SsQF5HHFwddBxi43MyqmmmLVNKQb7gTG-1kXLrNWzZbqFvg,,VVnPCgGi75520U_1cloSjd-19HIoyX9JtTfHzYu7KJXXu0KiyxSq8zXg8Q,200,84,Akali,MIDDLE,UNRANKED,,4,12,,,1054,3146,4645,3175,1058,1058,3364,1,9,3,7,11913,14348,18847
EUW1_7729589581,9,dYgDZZRLVqQDh9rHszqm7KIi_ADFcKjolhRMzXjprFGK1QYTXGtva25GYwgppGdIpiTw1Ll5t3g-tQ,,Nj0AmJA2io6Ib3OvG-TK2G2n6QQ3bgEsjhAav_CEdPEKv_Y,200,161,Velkoz,BOTTOM,UNRANKED,,12,4,,,1056,2421,1082,3118,1058,8010,3340,1,5,2,7,10436,11039,20192
EUW1_7729589581,10,sSVSVlinoNqJD3-ZRk0R2Z7zQOa1myZtHcdsO0DkF2WJk9kxBhsgp6c7zgZnAQmIKUj_VRo7TRWJ2Q,,kfS2ody4xtA8RrGV-0x_vAFPSxBhLI4sIubD0NOrZm3Xx62r,200,43,Karma,SUPPORT,UNRANKED,,4,7,,,3158,3870,3107,6617,3114,3114,3364,1,1,2,17,7752,7847,6826
EUW1_7729485894,1,SGXokapK2yCegZrwErhTVO9gVdRcZQ2_OLotMsROFjwLN11ecsyzqpYFIVt_fM6m8YrbcXB7RIP6Xg,,q-DLA6j5ihSOM9QHV2xtu8OUeYl8pz6cUpG8_bg2pc5p2Rtl3FVxuuBP-g,100,58,Renekton,TOP,UNRANKED,,14,4,,,6631,0,3111,3071,3065,3053,3340,1,9,6,7,16060,23219,23944
EUW1_7729485894,2,Q74v8uvfE0DfmZzEMtJJcvBcToPr0EkA61ScxWpd4Xg0pIDxy5NktWAZTCPY2RbncIPTk0PgO0riAw,,5nofsWryvCJEnY3AOn79i5Ew8nEMYq6dfSvEXKQxMTzzd-k,100,20,Nunu,JUNGLE,UNRANKED,,11,4,,,1011,6653,1031,3742,3111,2504,3364,1,6,8,12,14854,19977,19440
EUW1_7729485894,3,x76jb0zThjnaUn8ihnDCFrVXd0RlXDVNICvXu3tV4-PDXaW_L1S2FBoZKEucIgkZxDgpdoDCmXbZkQ,,R8BOPlmDTK5-VGyy9caOZL-K7OfykCiGOoLcmVaWdZqHwyiI2twRjEYd-Q,100,141,Kayn,MIDDLE,UNRANKED,,12,14,,,3033,3142,6692,6695,3173,3026,3340,1,9,6,4,19084,21009,28543
EUW1_7729485894,4,QBFGMuddFSEwnVc5i-g1vaxFcpkD9ayu_8jQf6RzfFLIvHsWlDS6AvOm47EXfH8EWyuCQblXJLL-Fg,,olrDVwtT7Nm3l0Ja7H2jun6Ht7WAU9Zc57Dn7E0PDAzfsss,100,202,Jhin,BOTTOM,UNRANKED,,21,4,,,3097,3094,3031,1055,6670,3026,3363,1,7,3,8,17315,18649,18297
EUW1_7729485894,5,dYgDZZRLVqQDh9rHszqm7KIi_ADFcKjolhRMzXjprFGK1QYTXGtva25GYwgppGdIpiTw1Ll5t3g-tQ,,Nj0AmJA2io6Ib3OvG-TK2G2n6QQ3bgEsjhAav_CEdPEKv_Y,100,161,Velkoz,SUPPORT,UNRANKED,,7,4,,,6655,3157,3108,3871,3158,3108,3364,1,2,9,12,11192,13840,28201
EUW1_7729485894,6,0dzXylD5SbCsBMem56dF7A7QTnb2q0CIFr1xUrf3fcJroPD10VP2bMbY3gr11LqPDV_5sWEfLzjNOQ,,X9HcHD7G2q9Pu-e_JboFvJyPr32FAYKFDqvqIMgk2bQN49bC,200,24,Jax,TOP,UNRANKED,,4,14,,,3146,2420,1058,3158,2510,3115,3340,0,5,9,4,13471,18558,30626
EUW1_7729485894,7,r7rjPNvhERNrMqc5zAa2YCmkAjbOG2iwa8zatVcXDtnG9b9NaACpIDVRRjmFk_kjRtFRMoucF-gbRA,,OwN45uoElUeYWGbqS6MHiALidEVeFglqqQc06ujcJ7fHY6AX,200,246,Qiyana,JUNGLE,UNRANKED,,4,11,,,6698,3814,6694,3111,6701,6695,3364,0,13,8,6,18443,16707,39367
EUW1_7729485894,8,gd6QGtt5piqKnboidsVp1HqcKgomnge8T3GP43NtwUAkIgGFdahjGMpeTINtIZZ40ENaHrI-6NhitQ,,DsEapJIhuJbJBGlsz2zBVUiImjTsHN8RcVul_ISEKE-1L0qW,200,112,Viktor,MIDDLE,UNRANKED,,4,12,,,6655,3135,6653,3175,3916,1058,3363,0,6,6,10,13242,17435,40870
EUW1_7729485894,9,3OuFWFXAGvKYuK7j-yu7qXebGlqJZAk0bHfPVltMnR8oRtehb8v-R04dYEKU16pBDrRysFUhgMPeZA,,0UuvBXAzsxrcHVX4kDn5TMzEtLTeGWxyFQv3PwBPdSotUto,200,110,Varus,BOTTOM,UNRANKED,,4,21,,,3142,6694,3814,3042,3123,1055,3363,0,6,5,9,14565,14220,43225
EUW1_7729485894,10,XwUOX4GrwUofm7BOvECjz8pvKOgd_0V7bdaeLnc2jZlb-thfj6gPSYANmf5wyQxMbypIsgLNHt73ng,,DAiqiXzwmcy-qa3rb6i7lf7LQzDo9NaMOriROhOVEd1uD8pR,200,43,Karma,SUPPORT,UNRANKED,,4,7,,,6617,3107,3869,6621,3158,3067,3364,0,2,5,19,10015,11821,11569
EUW1_7729426360,1,Bnqp1x-x6GqOhwIMF6kxJl41eVHxTzABZI-ccAMpY6X29GaMf4u_dGOf1oEGw5RAX98lmPOmUieMKw,,VaHFNu-g6KJYaqD181e4pVxnAFaB5fcRu39c4v5tRf2nvgyK,100,82,Mordekaiser,TOP,UNRANKED,,4,14,,,1001,1028,1052,1029,3152,0,3340,0,1,7,0,4552,7121,8910
EUW1_7729426360,2,Q74v8uvfE0DfmZzEMtJJcvBcToPr0EkA61ScxWpd4Xg0pIDxy5NktWAZTCPY2RbncIPTk0PgO0riAw,,5nofsWryvCJEnY3AOn79i5Ew8nEMYq6dfSvEXKQxMTzzd-k,100,20,Nunu,JUNGLE,UNRANKED,,11,4,,,3047,6653,0,1082,0,0,3364,0,1,5,0,5201,5492,3832
EUW1_7729426360,3,f7RFz0GENud0qb2vYk1MAasmyCuqCWDMKwfRxFfhHNsdaMZNX1rI2Cnxpt4dqZBPIytvuBY1jmZI0g,,MVxqX2RbAGoaaA81nw6IKzUlv-I6pPkHBMBWUsStrkhM01ZHBvvx4Dr23w,100,61,Orianna,MIDDLE,UNRANKED,,4,12,,,1056,2503,1052,1001,1052,0,3363,0,0,5,0,5032,6991,6784
EUW1_7729426360,4,Zy_u4aWF2ZkTgMdve6NRw3X8Du4TRLiqeT1SIWjRrQAXokfZI4LivmvLg-CNY6ghQTW4WVypL2_V2w,,o7yNQqhUvSxxQ8O6DFTujpm4w8nQtiCm9Y7Y4hMMosTUGra09rbrB1uRhQ,100,804,Yunara,BOTTOM,UNRANKED,,4,21,,,1055,6672,0,2031,1001,0,3340,0,0,6,1,4602,4909,5248
EUW1_7729426360,5,lnRayJPwh_LCA3KwEaAlihJtbcHBMFN-w2mERb4WUhF5onBlvafYKlbMSoADBt-8i7p2Co-vgbohsA,,l5abZ6bdC449e5MtzOAcp7atN1hA0BsM85A3JTR3fV4-EgHHrpC3C-Gl_Q,100,117,Lulu,SUPPORT,UNRANKED,,4,7,,,3504,0,3870,0,2422,0,3364,0,0,5,1,3427,3443,2659
EUW1_7729426360,6,SGXokapK2yCegZrwErhTVO9gVdRcZQ2_OLotMsROFjwLN11ecsyzqpYFIVt_fM6m8YrbcXB7RIP6Xg,,q-DLA6j5ihSOM9QHV2xtu8OUeYl8pz6cUpG8_bg2pc5p2Rtl3FVxuuBP-g,200,114,Fiora,TOP,UNRANKED,,14,4,,,3074,3044,3057,1001,1042,1055,3340,1,4,1,2,7059,10063,8124
EUW1_7729426360,7,60nO0i5Kd-zDOuVty6TpgnzUw2iJgBHgd57Wc1fjgb6BoTCokfh4Yje3CPIczQX8_pLfAUIzLdh-pg,,nxrsQCbUgqiXMMXWgGD10CCkdDyQI--oIMDWd4sPwlFjF8B_7fiv6JGmsQ,200,421,RekSai,JUNGLE,UNRANKED,,4,11,,,6695,3748,2422,2055,0,0,3364,1,8,0,3,8216,7780,6947
EUW1_7729426360,8,7_tReGul1zii37dpEYPYRvWiUcd3AAY8uIUE98d5EYpgvZ20mO2cMBPc4cv9iw2p2LZ2blI7noyZig,,16AG75Kzn3E9Os3WO8gfz-PmZWJ2B5k41RX9Bs5B067KH70,200,142,Zoe,MIDDLE,UNRANKED,,14,4,,,6655,3041,3175,0,0,0,3363,1,7,0,8,6600,7276,12234
EUW1_7729426360,9,QBFGMuddFSEwnVc5i-g1vaxFcpkD9ayu_8jQf6RzfFLIvHsWlDS6AvOm47EXfH8EWyuCQblXJLL-Fg,,olrDVwtT7Nm3l0Ja7H2jun6Ht7WAU9Zc57Dn7E0PDAzfsss,200,202,Jhin,BOTTOM,UNRANKED,,21,4,,,1055,3097,3086,3144,0,0,3363,1,4,1,9,8255,7248,8874
EUW1_7729426360,10,dYgDZZRLVqQDh9rHszqm7KIi_ADFcKjolhRMzXjprFGK1QYTXGtva25GYwgppGdIpiTw1Ll5t3g-tQ,,Nj0AmJA2io6Ib3OvG-TK2G2n6QQ3bgEsjhAav_CEdPEKv_Y,200,161,Velkoz,SUPPORT,UNRANKED,,7,4,,,6655,3108,1082,3871,3158,1052,3364,1,5,0,10,6100,5662,13508
EUW1_7729344608,1,sOvxukXe4PrI0B8bW8MtJca2szmsTMcUXy0Mnw3YuNztnjR38j3Ir4gSiJMQAHcWHjZPwlhJP6TpJQ,,NVgwwDgi3WIM76RlRhSqaNl5Jr12AB6WCRVcM5d3GuQoVdQ,100,14,Sion,TOP,UNRANKED,,4,12,,,1029,3047,3068,8020,3076,1033,3363,1,4,2,9,10280,14740,18608
EUW1_7729344608,2,CRV16BBQbdEuHd_Ci0Nqj94_0A7GpRRe-HdJbxz922cB1hNc66ZVbPLaswYx4w92C8IjS9GDIew3yQ,,NjCgUwnX5Ylwamxlpdly41jBABKTtuG_NSGgf2VKcL_eSrOO,100,234,Viego,JUNGLE,UNRANKED,,4,11,,,6673,1038,3009,6676,6672,0,3364,1,10,3,8,13193,14834,17062
EUW1_7729344608,3,fK3LMJMZWFSqbKDpIU9FLQdIiwlrbM7mXD_2_6eSNq6PVWJUgQRl1X3bVnmB01l2HzsGj8oxm9ZVkQ,,q2qgWB8ksNKbjJd2bhfPmjF7Y2VYrNexPQEfkKsa8YvIiQU,100,7,Leblanc,MIDDLE,UNRANKED,,4,14,,,3175,4645,1058,6655,1056,1082,3364,1,10,0,12,11550,13504,31061
EUW1_7729344608,4,rQSqTgE-_5fYP4KKnK_bkX2rH2PZ4tmtkT2F3CAzZoBCfpdwC-QuyGX780srXMii0ZJBnuvv5S79jg,,OGc2e_qiBLDh2Z6c3nZyoTPFRn5PiedwYnkMRF8QZYlsQmQ,100,202,Jhin,BOTTOM,UNRANKED,,4,21,,,6676,3031,1036,1055,0,3123,3363,1,3,2,9,11115,10567,14949
EUW1_7729344608,5,dYgDZZRLVqQDh9rHszqm7KIi_ADFcKjolhRMzXjprFGK1QYTXGtva25GYwgppGdIpiTw1Ll5t3g-tQ,,Nj0AmJA2io6Ib3OvG-TK2G2n6QQ3bgEsjhAav_CEdPEKv_Y,100,161,Velkoz,SUPPORT,UNRANKED,,7,4,,,2503,3108,1082,3871,3916,3158,3364,1,6,1,13,9073,9022,21897
EUW1_7729344608,6,34RpqufIAO2ep_EFxYOOtwe504GvpeVRxoMLWe8eavGuEwrs05v8S-274LBNEgRKpSzQmAfxguGJiQ,,hibYiuEdpAmibEnFJxjJn7xUX1E2F7CBED7NifFtVMOcKi8,200,904,Zaahen,TOP,UNRANKED,,4,12,,,3071,2422,3077,1042,3044,1055,3340,0,0,6,0,6442,10407,10016
EUW1_7729344608,7,mZoWCaQvAYAoZcmVw5IKvruKv3ysZnAh0mIJqHxUaaynSpt8FeYY81IEpibuFWH8ib7Gk4B3SpIv-Q,,WdhFHZvNVIlvD8Dv7t2AJp3NnENot-9rjkToCQqhrvn-zLs,200,59,JarvanIV,JUNGLE,UNRANKED,,11,4,,,6698,2055,2422,6610,1029,1028,3364,0,2,6,2,7531,8742,8545
EUW1_7729344608,8,3t5IDLyGFC0EGsSCDtDXU3bYPQTIffmo6DDWkQ9LYZQo6PmpdAURQOXKulTJQ6ZzO1ex6x4QnZgTvQ,,XB66UTAGtK2AcexDtVSXthp8Rl-UOighKF20hSqJN9uHCe97,200,268,Azir,MIDDLE,UNRANKED,,4,12,,,2510,3115,3147,3173,1052,0,3363,0,4,8,1,9719,11814,10356
EUW1_7729344608,9,59okaOdF94SxxHf7sHPbs_nnOJ3M5ad5NUhcCZ8GpjNc1UXP6-rdEuD0JCaReZBjXRgT5OwhkiS67w,,DvZdWKiVoGnO0aVDWyHkzJ08Zask0qyqk5auIEAMRUZNFfA8RjkIAulaHA,200,8,Vladimir,BOTTOM,UNRANKED,,4,6,,,1056,3152,4633,1082,1058,0,3340,0,2,7,3,9425,10058,14043
EUW1_7729344608,10,mXp28m7rNf2aBon-wDyW2m1ymD3yEot00F4wZs3LK4k4SKiC4n2LNmVMiE2dFORY4UHRu6H1u94oWw,,t7XY_O9RYMQ5dEBwmbRewEzliJ8jSJG3LoX_HGqVVf55lC_wjWxldFMG2g,200,267,Nami,SUPPORT,UNRANKED,,4,7,,,4005,3876,3108,3114,0,3158,3364,0,0,6,5,5452,6312,6861
EUW1_7729245014,1,WX0zlDliYSe90EG7rmiIWD0zpumr3KfMoBSF0IryF4YAmPbpUuS4m4TPTqq9BIYTAsjctIPxK79NoQ,,F8tCNqQ82pKuwDHQk5_3wnQtBfAJ7g3ei5tV8FpKnVwoKC386xz6GniBJw,100,58,Renekton,TOP,UNRANKED,,3,4,,,6631,2031,1028,1036,1054,3111,3340,0,2,8,1,6749,9365,5114
EUW1_7729245014,2,2F87itnow0GpPWWHt3NU-ynFo_Z57YJoM5x547bdkPlxifl9tY7f3EVsk8784MIqKYHTNUh-gzi2IQ,,-k2B9Ws8rne-ayr5P-esJL607vg-eP8HiK0JWMgbDHJ4d1bKXkvijVF9Bw,100,904,Zaahen,JUNGLE,UNRANKED,,11,4,,,2021,3111,6631,1036,1028,0,3364,0,1,5,3,8154,8757,6062
EUW1_7729245014,3,o8FyEZ6jHW7Xkuja6bSxU3F_MO9I72bvXZkRH0TaivjezxoE_36Chr_j8BZm94qRC0sVNqi9V5p8ug,,5Vjn8M8bx2UHL_z9I26Jx-c2u70eUdeKy4WK-zXxjbGgD4AYfhiQe6iNpQ,100,950,Naafiri,MIDDLE,UNRANKED,,4,14,,,6699,3171,2031,1055,6696,1036,3340,0,4,7,1,7860,10102,10408
