match_id,participant_id,slot,spell_id
NA1_5492839993,7,1,4
NA1_5492839993,7,2,11
NA1_5492839993,8,1,4
NA1_5492839993,8,2,12
NA1_5492839993,9,1,4
NA1_5492839993,9,2,21
NA1_5492839993,10,1,7
NA1_5492839993,10,2,4
NA1_5492818186,1,1,4
NA1_5492818186,1,2,14
NA1_5492818186,2,1,11
NA1_5492818186,2,2,4
NA1_5492818186,3,1,4
NA1_5492818186,3,2,6
NA1_5492818186,4,1,4
NA1_5492818186,4,2,12
NA1_5492818186,5,1,7
NA1_5492818186,5,2,4
NA1_5492818186,6,1,4
NA1_5492818186,6,2,14
NA1_5492818186,7,1,11
NA1_5492818186,7,2,14
NA1_5492818186,8,1,12
NA1_5492818186,8,2,4
NA1_5492818186,9,1,6
NA1_5492818186,9,2,4
NA1_5492818186,10,1,4
NA1_5492818186,10,2,7
NA1_5492782897,1,1,4
NA1_5492782897,1,2,14
NA1_5492782897,2,1,11
NA1_5492782897,2,2,4
NA1_5492782897,3,1,4
NA1_5492782897,3,2,12
NA1_5492782897,4,1,6
NA1_5492782897,4,2,4
NA1_5492782897,5,1,7
NA1_5492782897,5,2,4
NA1_5492782897,6,1,12
NA1_5492782897,6,2,4
NA1_5492782897,7,1,11
NA1_5492782897,7,2,4
NA1_5492782897,8,1,14
NA1_5492782897,8,2,4
NA1_5492782897,9,1,4
NA1_5492782897,9,2,6
NA1_5492782897,10,1,7
NA1_5492782897,10,2,4
NA1_5492765125,1,1,4
NA1_5492765125,1,2,14
NA1_5492765125,2,1,4
NA1_5492765125,2,2,11
NA1_5492765125,3,1,4
NA1_5492765125,3,2,12
NA1_5492765125,4,1,4
NA1_5492765125,4,2,21
NA1_5492765125,5,1,14
NA1_5492765125,5,2,4
NA1_5492765125,6,1,14
NA1_5492765125,6,2,4
NA1_5492765125,7,1,11
NA1_5492765125,7,2,4
NA1_5492765125,8,1,4
NA1_5492765125,8,2,12
NA1_5492765125,9,1,21
NA1_5492765125,9,2,4
NA1_5492765125,10,1,7
NA1_5492765125,10,2,4
NA1_5492697484,1,1,4
NA1_5492697484,1,2,14
NA1_5492697484,2,1,11
NA1_5492697484,2,2,4
NA1_5492697484,3,1,4
NA1_5492697484,3,2,12
NA1_5492697484,4,1,4
NA1_5492697484,4,2,21
NA1_5492697484,5,1,7
NA1_5492697484,5,2,4
NA1_5492697484,6,1,6
NA1_5492697484,6,2,4
NA1_5492697484,7,1,4
NA1_5492697484,7,2,11
NA1_5492697484,8,1,4
NA1_5492697484,8,2,12
NA1_5492697484,9,1,4
NA1_5492697484,9,2,21
NA1_5492697484,10,1,4
NA1_5492697484,10,2,7
NA1_5492691011,1,1,4
NA1_5492691011,1,2,12
NA1_5492691011,2,1,11
NA1_5492691011,2,2,4
NA1_5492691011,3,1,4
NA1_5492691011,3,2,14
NA1_5492691011,4,1,4
NA1_5492691011,4,2,21
NA1_5492691011,5,1,4
NA1_5492691011,5,2,7
NA1_5492691011,6,1,12
NA1_5492691011,6,2,4
NA1_5492691011,7,1,4
NA1_5492691011,7,2,11
NA1_5492691011,8,1,4
NA1_5492691011,8,2,14
NA1_5492691011,9,1,4
NA1_5492691011,9,2,21
NA1_5492691011,10,1,4
NA1_5492691011,10,2,14
NA1_5492659599,1,1,4
NA1_5492659599,1,2,12
NA1_5492659599,2,1,11
NA1_5492659599,2,2,14
NA1_5492659599,3,1,4
NA1_5492659599,3,2,14
NA1_5492659599,4,1,4
NA1_5492659599,4,2,21
NA1_5492659599,5,1,7
NA1_5492659599,5,2,4
NA1_5492659599,6,1,4
NA1_5492659599,6,2,14
NA1_5492659599,7,1,11
NA1_5492659599,7,2,4
NA1_5492659599,8,1,4
NA1_5492659599,8,2,12
NA1_5492659599,9,1,4
NA1_5492659599,9,2,21
NA1_5492659599,10,1,7
NA1_5492659599,10,2,4
NA1_5492633602,1,1,4
NA1_5492633602,1,2,12
NA1_5492633602,2,1,4
NA1_5492633602,2,2,11
NA1_5492633602,3,1,4
NA1_5492633602,3,2,6
NA1_5492633602,4,1,21
NA1_5492633602,4,2,4
NA1_5492633602,5,1,4
NA1_5492633602,5,2,7
NA1_5492633602,6,1,4
NA1_5492633602,6,2,14
NA1_5492633602,7,1,11
NA1_5492633602,7,2,4
NA1_5492633602,8,1,4
NA1_5492633602,8,2,12
NA1_5492633602,9,1,4
NA1_5492633602,9,2,21
NA1_5492633602,10,1,7
NA1_5492633602,10,2,3
NA1_5492621192,1,1,4
NA1_5492621192,1,2,3
NA1_5492621192,2,1,11
NA1_5492621192,2,2,14
NA1_5492621192,3,1,4
NA1_5492621192,3,2,14
NA1_5492621192,4,1,4
NA1_5492621192,4,2,14
NA1_5492621192,5,1,4
NA1_5492621192,5,2,7
NA1_5492621192,6,1,4
NA1_5492621192,6,2,14
NA1_5492621192,7,1,11
NA1_5492621192,7,2,4
NA1_5492621192,8,1,4
NA1_5492621192,8,2,12
NA1_5492621192,9,1,21
NA1_5492621192,9,2,4
NA1_5492621192,10,1,14
NA1_5492621192,10,2,4
NA1_5494586126,1,1,4
NA1_5494586126,1,2,12
NA1_5494586126,2,1,11
NA1_5494586126,2,2,4
NA1_5494586126,3,1,4
NA1_5494586126,3,2,14
NA1_5494586126,4,1,12
NA1_5494586126,4,2,4
NA1_5494586126,5,1,7
NA1_5494586126,5,2,4
NA1_5494586126,6,1,4
NA1_5494586126,6,2,12
NA1_5494586126,7,1,4
NA1_5494586126,7,2,11
NA1_5494586126,8,1,4
NA1_5494586126,8,2,6
NA1_5494586126,9,1,4
NA1_5494586126,9,2,21
NA1_5494586126,10,1,14
NA1_5494586126,10,2,4
NA1_5494556685,1,1,14
NA1_5494556685,1,2,4
NA1_5494556685,2,1,11
NA1_5494556685,2,2,4
NA1_5494556685,3,1,12
NA1_5494556685,3,2,4
NA1_5494556685,4,1,21
NA1_5494556685,4,2,4
NA1_5494556685,5,1,4
NA1_5494556685,5,2,7
NA1_5494556685,6,1,4
NA1_5494556685,6,2,14
NA1_5494556685,7,1,11
NA1_5494556685,7,2,4
NA1_5494556685,8,1,4
NA1_5494556685,8,2,6
NA1_5494556685,9,1,4
NA1_5494556685,9,2,12
NA1_5494556685,10,1,7
NA1_5494556685,10,2,4
NA1_5494524249,1,1,4
NA1_5494524249,1,2,3
NA1_5494524249,2,1,11
NA1_5494524249,2,2,4
NA1_5494524249,3,1,12
NA1_5494524249,3,2,4
NA1_5494524249,4,1,21
NA1_5494524249,4,2,4
NA1_5494524249,5,1,4
NA1_5494524249,5,2,14
NA1_5494524249,6,1,3
NA1_5494524249,6,2,4
NA1_5494524249,7,1,11
NA1_5494524249,7,2,4
NA1_5494524249,8,1,12
NA1_5494524249,8,2,4
NA1_5494524249,9,1,4
NA1_5494524249,9,2,21
NA1_5494524249,10,1,4
NA1_5494524249,10,2,14
NA1_5494505221,1,1,4
NA1_5494505221,1,2,14
NA1_5494505221,2,1,4
NA1_5494505221,2,2,11
NA1_5494505221,3,1,4
NA1_5494505221,3,2,12
NA1_5494505221,4,1,21
NA1_5494505221,4,2,4
NA1_5494505221,5,1,4
NA1_5494505221,5,2,14
NA1_5494505221,6,1,4
NA1_5494505221,6,2,12
NA1_5494505221,7,1,11
NA1_5494505221,7,2,4
NA1_5494505221,8,1,12
NA1_5494505221,8,2,4
NA1_5494505221,9,1,21
NA1_5494505221,9,2,4
NA1_5494505221,10,1,4
NA1_5494505221,10,2,14
NA1_5494476662,1,1,4
NA1_5494476662,1,2,12
NA1_5494476662,2,1,11
NA1_5494476662,2,2,4
NA1_5494476662,3,1,4
NA1_5494476662,3,2,6
NA1_5494476662,4,1,4
NA1_5494476662,4,2,1
NA1_5494476662,5,1,4
NA1_5494476662,5,2,7
NA1_5494476662,6,1,12
NA1_5494476662,6,2,4
NA1_5494476662,7,1,4
NA1_5494476662,7,2,11
NA1_5494476662,8,1,12
NA1_5494476662,8,2,4
NA1_5494476662,9,1,3
NA1_5494476662,9,2,4
NA1_5494476662,10,1,14
NA1_5494476662,10,2,4
NA1_5494454052,1,1,4
NA1_5494454052,1,2,12
NA1_5494454052,2,1,11
NA1_5494454052,2,2,4
NA1_5494454052,3,1,4
NA1_5494454052,3,2,12
NA1_5494454052,4,1,4
NA1_5494454052,4,2,21
NA1_5494454052,5,1,7
NA1_5494454052,5,2,4
NA1_5494454052,6,1,4
NA1_5494454052,6,2,12
NA1_5494454052,7,1,11
NA1_5494454052,7,2,4
NA1_5494454052,8,1,4
NA1_5494454052,8,2,14
NA1_5494454052,9,1,21
NA1_5494454052,9,2,4
NA1_5494454052,10,1,7
NA1_5494454052,10,2,4
NA1_5494429799,1,1,4
NA1_5494429799,1,2,12
NA1_5494429799,2,1,11
NA1_5494429799,2,2,4
NA1_5494429799,3,1,4
NA1_5494429799,3,2,12
NA1_5494429799,4,1,1
NA1_5494429799,4,2,4
NA1_5494429799,5,1,14
NA1_5494429799,5,2,4
NA1_5494429799,6,1,4
NA1_5494429799,6,2,12
NA1_5494429799,7,1,11
NA1_5494429799,7,2,4
NA1_5494429799,8,1,14
NA1_5494429799,8,2,4
NA1_5494429799,9,1,4
NA1_5494429799,9,2,3
NA1_5494429799,10,1,7
NA1_5494429799,10,2,4
NA1_5494402785,1,1,4
NA1_5494402785,1,2,14
NA1_5494402785,2,1,11
NA1_5494402785,2,2,4
NA1_5494402785,3,1,4
NA1_5494402785,3,2,6
NA1_5494402785,4,1,4
NA1_5494402785,4,2,21
NA1_5494402785,5,1,4
NA1_5494402785,5,2,7
NA1_5494402785,6,1,14
NA1_5494402785,6,2,4
NA1_5494402785,7,1,4
NA1_5494402785,7,2,11
NA1_5494402785,8,1,4
NA1_5494402785,8,2,6
NA1_5494402785,9,1,21
NA1_5494402785,9,2,4
NA1_5494402785,10,1,4
NA1_5494402785,10,2,7
NA1_5483551531,1,1,4
NA1_5483551531,1,2,14
NA1_5483551531,2,1,11
NA1_5483551531,2,2,4
NA1_5483551531,3,1,4
NA1_5483551531,3,2,6
NA1_5483551531,4,1,21
NA1_5483551531,4,2,4
NA1_5483551531,5,1,4
NA1_5483551531,5,2,14
NA1_5483551531,6,1,4
NA1_5483551531,6,2,14
NA1_5483551531,7,1,4
NA1_5483551531,7,2,11
NA1_5483551531,8,1,4
NA1_5483551531,8,2,12
NA1_5483551531,9,1,4
NA1_5483551531,9,2,21
NA1_5483551531,10,1,7
NA1_5483551531,10,2,4
NA1_5483528879,1,1,4
NA1_5483528879,1,2,14
NA1_5483528879,2,1,4
NA1_5483528879,2,2,11
NA1_5483528879,3,1,4
NA1_5483528879,3,2,1
NA1_5483528879,4,1,4
NA1_5483528879,4,2,1
NA1_5483528879,5,1,4
NA1_5483528879,5,2,7
NA1_5483528879,6,1,4
NA1_5483528879,6,2,12
NA1_5483528879,7,1,11
NA1_5483528879,7,2,4
NA1_5483528879,8,1,12
NA1_5483528879,8,2,4
NA1_5483528879,9,1,4
NA1_5483528879,9,2,12
NA1_5483528879,10,1,4
NA1_5483528879,10,2,7
NA1_5495521224,1,1,4
NA1_5495521224,1,2,14
NA1_5495521224,2,1,11
NA1_5495521224,2,2,4
NA1_5495521224,3,1,12
NA1_5495521224,3,2,4
NA1_5495521224,4,1,4
NA1_5495521224,4,2,3
NA1_5495521224,5,1,7
NA1_5495521224,5,2,4
NA1_5495521224,6,1,14
NA1_5495521224,6,2,4
NA1_5495521224,7,1,14
NA1_5495521224,7,2,11
NA1_5495521224,8,1,4
NA1_5495521224,8,2,6
NA1_5495521224,9,1,4
NA1_5495521224,9,2,21
NA1_5495521224,10,1,7
NA1_5495521224,10,2,4
NA1_5495474007,1,1,4
NA1_5495474007,1,2,12
NA1_5495474007,2,1,14
NA1_5495474007,2,2,11
NA1_5495474007,3,1,4
NA1_5495474007,3,2,14
NA1_5495474007,4,1,12
NA1_5495474007,4,2,4
NA1_5495474007,5,1,4
NA1_5495474007,5,2,7
NA1_5495474007,6,1,12
NA1_5495474007,6,2,4
NA1_5495474007,7,1,4
NA1_5495474007,7,2,11
NA1_5495474007,8,1,12
NA1_5495474007,8,2,4
NA1_5495474007,9,1,4
NA1_5495474007,9,2,21
NA1_5495474007,10,1,7
NA1_5495474007,10,2,4
NA1_5495436738,1,1,4
NA1_5495436738,1,2,14
NA1_5495436738,2,1,4
NA1_5495436738,2,2,11
NA1_5495436738,3,1,4
NA1_5495436738,3,2,12
NA1_5495436738,4,1,4
NA1_5495436738,4,2,21
NA1_5495436738,5,1,14
NA1_5495436738,5,2,4
NA1_5495436738,6,1,4
NA1_5495436738,6,2,14
NA1_5495436738,7,1,14
NA1_5495436738,7,2,11
NA1_5495436738,8,1,4
NA1_5495436738,8,2,1
NA1_5495436738,9,1,1
NA1_5495436738,9,2,4
NA1_5495436738,10,1,7
NA1_5495436738,10,2,4
NA1_5495386565,1,1,4
NA1_5495386565,1,2,14
NA1_5495386565,2,1,4
NA1_5495386565,2,2,11
NA1_5495386565,3,1,4
NA1_5495386565,3,2,12
NA1_5495386565,4,1,4
NA1_5495386565,4,2,21
NA1_5495386565,5,1,14
NA1_5495386565,5,2,4
NA1_5495386565,6,1,4
NA1_5495386565,6,2,14
NA1_5495386565,7,1,4
NA1_5495386565,7,2,11
NA1_5495386565,8,1,14
NA1_5495386565,8,2,4
NA1_5495386565,9,1,4
NA1_5495386565,9,2,6
NA1_5495386565,10,1,7
NA1_5495386565,10,2,4
NA1_5495342938,1,1,4
NA1_5495342938,1,2,14
NA1_5495342938,2,1,11
NA1_5495342938,2,2,4
NA1_5495342938,3,1,4
NA1_5495342938,3,2,12
NA1_5495342938,4,1,4
NA1_5495342938,4,2,12
NA1_5495342938,5,1,14
NA1_5495342938,5,2,4
NA1_5495342938,6,1,4
NA1_5495342938,6,2,14
NA1_5495342938,7,1,4
NA1_5495342938,7,2,11
NA1_5495342938,8,1,14
NA1_5495342938,8,2,4
NA1_5495342938,9,1,4
NA1_5495342938,9,2,6
NA1_5495342938,10,1,7
NA1_5495342938,10,2,4
NA1_5492259014,1,1,4
NA1_5492259014,1,2,14
NA1_5492259014,2,1,4
NA1_5492259014,2,2,11
NA1_5492259014,3,1,14
NA1_5492259014,3,2,4
NA1_5492259014,4,1,4
NA1_5492259014,4,2,21
NA1_5492259014,5,1,7
NA1_5492259014,5,2,4
NA1_5492259014,6,1,14
NA1_5492259014,6,2,4
NA1_5492259014,7,1,4
NA1_5492259014,7,2,11
NA1_5492259014,8,1,14
NA1_5492259014,8,2,4
NA1_5492259014,9,1,21
NA1_5492259014,9,2,4
NA1_5492259014,10,1,7
NA1_5492259014,10,2,4
NA1_5492179405,1,1,14
NA1_5492179405,1,2,4
NA1_5492179405,2,1,4
NA1_5492179405,2,2,11
NA1_5492179405,3,1,4
NA1_5492179405,3,2,12
NA1_5492179405,4,1,1
NA1_5492179405,4,2,4
NA1_5492179405,5,1,7
NA1_5492179405,5,2,4
NA1_5492179405,6,1,12
NA1_5492179405,6,2,4
NA1_5492179405,7,1,4
NA1_5492179405,7,2,11
NA1_5492179405,8,1,6
NA1_5492179405,8,2,4
NA1_5492179405,9,1,21
NA1_5492179405,9,2,4
NA1_5492179405,10,1,7
NA1_5492179405,10,2,4
NA1_5492319258,1,1,12
NA1_5492319258,1,2,4
NA1_5492319258,2,1,11
NA1_5492319258,2,2,4
NA1_5492319258,3,1,4
NA1_5492319258,3,2,14
NA1_5492319258,4,1,4
NA1_5492319258,4,2,21
NA1_5492319258,5,1,14
NA1_5492319258,5,2,4
NA1_5492319258,6,1,14
NA1_5492319258,6,2,4
NA1_5492319258,7,1,4
NA1_5492319258,7,2,11
NA1_5492319258,8,1,4
NA1_5492319258,8,2,12
NA1_5492319258,9,1,4
NA1_5492319258,9,2,21
NA1_5492319258,10,1,7
NA1_5492319258,10,2,4
NA1_5492290261,1,1,14
NA1_5492290261,1,2,4
NA1_5492290261,2,1,4
NA1_5492290261,2,2,11
NA1_5492290261,3,1,4
NA1_5492290261,3,2,12
NA1_5492290261,4,1,4
NA1_5492290261,4,2,21
NA1_5492290261,5,1,14
NA1_5492290261,5,2,4
NA1_5492290261,6,1,14
NA1_5492290261,6,2,4
NA1_5492290261,7,1,4
NA1_5492290261,7,2,11
NA1_5492290261,8,1,4
NA1_5492290261,8,2,12
NA1_5492290261,9,1,12
NA1_5492290261,9,2,4
NA1_5492290261,10,1,7
NA1_5492290261,10,2,4
NA1_5492210008,1,1,14
NA1_5492210008,1,2,4
NA1_5492210008,2,1,4
NA1_5492210008,2,2,11
NA1_5492210008,3,1,4
NA1_5492210008,3,2,12
NA1_5492210008,4,1,12
NA1_5492210008,4,2,4
NA1_5492210008,5,1,14
NA1_5492210008,5,2,4
NA1_5492210008,6,1,14
NA1_5492210008,6,2,4
NA1_5492210008,7,1,4
NA1_5492210008,7,2,11
NA1_5492210008,8,1,4
NA1_5492210008,8,2,12
NA1_5492210008,9,1,12
NA1_5492210008,9,2,4
NA1_5492210008,10,1,7
NA1_5492210008,10,2,4
NA1_5492172085,1,1,4
NA1_5492172085,1,2,14
NA1_5492172085,2,1,11
NA1_5492172085,2,2,4
NA1_5492172085,3,1,12
NA1_5492172085,3,2,4
NA1_5492172085,4,1,4
NA1_5492172085,4,2,12
NA1_5492172085,5,1,4
NA1_5492172085,5,2,14
NA1_5492172085,6,1,14
NA1_5492172085,6,2,4
NA1_5492172085,7,1,4
NA1_5492172085,7,2,11
NA1_5492172085,8,1,4
NA1_5492172085,8,2,12
NA1_5492172085,9,1,12
NA1_5492172085,9,2,4
NA1_5492172085,10,1,3
NA1_5492172085,10,2,4
NA1_5487069581,1,1,6
NA1_5487069581,1,2,4
NA1_5487069581,2,1,11
NA1_5487069581,2,2,4
NA1_5487069581,3,1,4
NA1_5487069581,3,2,12
NA1_5487069581,4,1,4
NA1_5487069581,4,2,21
NA1_5487069581,5,1,3
NA1_5487069581,5,2,4
NA1_5487069581,6,1,12
NA1_5487069581,6,2,4
NA1_5487069581,7,1,4
NA1_5487069581,7,2,11
NA1_5487069581,8,1,4
NA1_5487069581,8,2,12
NA1_5487069581,9,1,21
NA1_5487069581,9,2,4
NA1_5487069581,10,1,4
NA1_5487069581,10,2,7
NA1_5487038735,1,1,12
NA1_5487038735,1,2,4
NA1_5487038735,2,1,11
NA1_5487038735,2,2,4
NA1_5487038735,3,1,4
NA1_5487038735,3,2,12
NA1_5487038735,4,1,4
NA1_5487038735,4,2,21
NA1_5487038735,5,1,3
NA1_5487038735,5,2,4
NA1_5487038735,6,1,12
NA1_5487038735,6,2,4
NA1_5487038735,7,1,4
NA1_5487038735,7,2,11
NA1_5487038735,8,1,4
NA1_5487038735,8,2,12
NA1_5487038735,9,1,21
NA1_5487038735,9,2,4
NA1_5487038735,10,1,4
NA1_5487038735,10,2,7
NA1_5486997844,1,1,12
NA1_5486997844,1,2,4
NA1_5486997844,2,1,11
NA1_5486997844,2,2,4
NA1_5486997844,3,1,4
NA1_5486997844,3,2,12
NA1_5486997844,4,1,4
NA1_5486997844,4,2,21
NA1_5486997844,5,1,3
NA1_5486997844,5,2,4
NA1_5486997844,6,1,14
NA1_5486997844,6,2,4
NA1_5486997844,7,1,4
NA1_5486997844,7,2,11
NA1_5486997844,8,1,4
NA1_5486997844,8,2,6
NA1_5486997844,9,1,21
NA1_5486997844,9,2,4
NA1_5486997844,10,1,4
NA1_5486997844,10,2,14
NA1_5495349575,1,1,4
NA1_5495349575,1,2,14
NA1_5495349575,2,1,11
NA1_5495349575,2,2,4
NA1_5495349575,3,1,4
NA1_5495349575,3,2,14
NA1_5495349575,4,1,4
NA1_5495349575,4,2,1
NA1_5495349575,5,1,4
NA1_5495349575,5,2,7
NA1_5495349575,6,1,4
NA1_5495349575,6,2,6
NA1_5495349575,7,1,4
NA1_5495349575,7,2,11
NA1_5495349575,8,1,4
NA1_5495349575,8,2,12
NA1_5495349575,9,1,21
NA1_5495349575,9,2,4
NA1_5495349575,10,1,4
NA1_5495349575,10,2,7
NA1_5495259793,1,1,6
NA1_5495259793,1,2,4
NA1_5495259793,2,1,6
NA1_5495259793,2,2,11
NA1_5495259793,3,1,4
NA1_5495259793,3,2,12
NA1_5495259793,4,1,4
NA1_5495259793,4,2,21
NA1_5495259793,5,1,7
NA1_5495259793,5,2,4
NA1_5495259793,6,1,14
NA1_5495259793,6,2,4
NA1_5495259793,7,1,4
NA1_5495259793,7,2,11
NA1_5495259793,8,1,4
NA1_5495259793,8,2,6
NA1_5495259793,9,1,7
NA1_5495259793,9,2,4
NA1_5495259793,10,1,4
NA1_5495259793,10,2,14
NA1_5495220227,1,1,4
NA1_5495220227,1,2,3
NA1_5495220227,2,1,4
NA1_5495220227,2,2,11
NA1_5495220227,3,1,4
NA1_5495220227,3,2,12
NA1_5495220227,4,1,1
NA1_5495220227,4,2,4
NA1_5495220227,5,1,4
NA1_5495220227,5,2,7
NA1_5495220227,6,1,3
NA1_5495220227,6,2,4
NA1_5495220227,7,1,11
NA1_5495220227,7,2,4
NA1_5495220227,8,1,4
NA1_5495220227,8,2,6
NA1_5495220227,9,1,4
NA1_5495220227,9,2,21
NA1_5495220227,10,1,3
NA1_5495220227,10,2,7
NA1_5495195404,1,1,12
NA1_5495195404,1,2,14
NA1_5495195404,2,1,11
NA1_5495195404,2,2,4
NA1_5495195404,3,1,4
NA1_5495195404,3,2,12
NA1_5495195404,4,1,4
NA1_5495195404,4,2,21
NA1_5495195404,5,1,14
NA1_5495195404,5,2,4
NA1_5495195404,6,1,4
NA1_5495195404,6,2,12
NA1_5495195404,7,1,4
NA1_5495195404,7,2,11
NA1_5495195404,8,1,4
NA1_5495195404,8,2,6
NA1_5495195404,9,1,1
NA1_5495195404,9,2,4
NA1_5495195404,10,1,4
NA1_5495195404,10,2,14
NA1_5494789771,1,1,4
NA1_5494789771,1,2,12
NA1_5494789771,2,1,4
NA1_5494789771,2,2,11
NA1_5494789771,3,1,4
NA1_5494789771,3,2,3
NA1_5494789771,4,1,21
NA1_5494789771,4,2,4
NA1_5494789771,5,1,14
NA1_5494789771,5,2,4
NA1_5494789771,6,1,4
NA1_5494789771,6,2,14
NA1_5494789771,7,1,4
NA1_5494789771,7,2,11
NA1_5494789771,8,1,4
NA1_5494789771,8,2,14
NA1_5494789771,9,1,4
NA1_5494789771,9,2,21
NA1_5494789771,10,1,4
NA1_5494789771,10,2,7
NA1_5494746436,1,1,4
NA1_5494746436,1,2,14
NA1_5494746436,2,1,4
NA1_5494746436,2,2,11
NA1_5494746436,3,1,14
NA1_5494746436,3,2,4
NA1_5494746436,4,1,4
NA1_5494746436,4,2,21
NA1_5494746436,5,1,14
NA1_5494746436,5,2,4
NA1_5494746436,6,1,4
NA1_5494746436,6,2,14
NA1_5494746436,7,1,4
NA1_5494746436,7,2,11
NA1_5494746436,8,1,4
NA1_5494746436,8,2,14
NA1_5494746436,9,1,21
NA1_5494746436,9,2,4
NA1_5494746436,10,1,14
NA1_5494746436,10,2,4
NA1_5494703320,1,1,4
NA1_5494703320,1,2,3
NA1_5494703320,2,1,4
NA1_5494703320,2,2,11
NA1_5494703320,3,1,12
NA1_5494703320,3,2,4
NA1_5494703320,4,1,4
NA1_5494703320,4,2,6
NA1_5494703320,5,1,14
NA1_5494703320,5,2,4
NA1_5494703320,6,1,14
NA1_5494703320,6,2,4
NA1_5494703320,7,1,4
NA1_5494703320,7,2,11
NA1_5494703320,8,1,4
NA1_5494703320,8,2,14
NA1_5494703320,9,1,1
NA1_5494703320,9,2,4
NA1_5494703320,10,1,7
NA1_5494703320,10,2,4
NA1_5494673450,1,1,4
NA1_5494673450,1,2,14
NA1_5494673450,2,1,11
NA1_5494673450,2,2,4
NA1_5494673450,3,1,14
NA1_5494673450,3,2,4
NA1_5494673450,4,1,3
NA1_5494673450,4,2,4
NA1_5494673450,5,1,4
NA1_5494673450,5,2,7
NA1_5494673450,6,1,12
NA1_5494673450,6,2,4
NA1_5494673450,7,1,4
NA1_5494673450,7,2,11
NA1_5494673450,8,1,4
NA1_5494673450,8,2,12
NA1_5494673450,9,1,21
NA1_5494673450,9,2,4
NA1_5494673450,10,1,14
NA1_5494673450,10,2,4
NA1_5494851597,1,1,14
NA1_5494851597,1,2,4
NA1_5494851597,2,1,4
NA1_5494851597,2,2,11
NA1_5494851597,3,1,4
NA1_5494851597,3,2,14
NA1_5494851597,4,1,4
NA1_5494851597,4,2,21
NA1_5494851597,5,1,7
NA1_5494851597,5,2,4
NA1_5494851597,6,1,4
NA1_5494851597,6,2,14
NA1_5494851597,7,1,4
NA1_5494851597,7,2,11
NA1_5494851597,8,1,4
NA1_5494851597,8,2,12
NA1_5494851597,9,1,4
NA1_5494851597,9,2,21
NA1_5494851597,10,1,4
NA1_5494851597,10,2,14
NA1_5494823625,1,1,4
NA1_5494823625,1,2,12
NA1_5494823625,2,1,4
NA1_5494823625,2,2,11
NA1_5494823625,3,1,4
NA1_5494823625,3,2,12
NA1_5494823625,4,1,3
NA1_5494823625,4,2,4
NA1_5494823625,5,1,7
NA1_5494823625,5,2,4
NA1_5494823625,6,1,14
NA1_5494823625,6,2,4
NA1_5494823625,7,1,4
NA1_5494823625,7,2,11
NA1_5494823625,8,1,4
NA1_5494823625,8,2,14
NA1_5494823625,9,1,4
NA1_5494823625,9,2,21
NA1_5494823625,10,1,14
NA1_5494823625,10,2,4
NA1_5492377390,1,1,12
NA1_5492377390,1,2,4
NA1_5492377390,2,1,11
NA1_5492377390,2,2,4
NA1_5492377390,3,1,4
NA1_5492377390,3,2,14
NA1_5492377390,4,1,4
NA1_5492377390,4,2,6
NA1_5492377390,5,1,4
NA1_5492377390,5,2,14
NA1_5492377390,6,1,14
NA1_5492377390,6,2,4
NA1_5492377390,7,1,4
NA1_5492377390,7,2,11
NA1_5492377390,8,1,12
NA1_5492377390,8,2,4
NA1_5492377390,9,1,4
NA1_5492377390,9,2,1
NA1_5492377390,10,1,7
NA1_5492377390,10,2,4
NA1_5492350149,1,1,4
NA1_5492350149,1,2,12
NA1_5492350149,2,1,11
NA1_5492350149,2,2,4
NA1_5492350149,3,1,4
NA1_5492350149,3,2,12
NA1_5492350149,4,1,12
NA1_5492350149,4,2,4
NA1_5492350149,5,1,4
NA1_5492350149,5,2,21
NA1_5492350149,6,1,14
NA1_5492350149,6,2,4
NA1_5492350149,7,1,4
NA1_5492350149,7,2,11
NA1_5492350149,8,1,4
NA1_5492350149,8,2,6
NA1_5492350149,9,1,4
NA1_5492350149,9,2,21
NA1_5492350149,10,1,7
NA1_5492350149,10,2,4
BR1_3207972436,1,1,4
BR1_3207972436,1,2,14
BR1_3207972436,2,1,4
BR1_3207972436,2,2,11
BR1_3207972436,3,1,4
BR1_3207972436,3,2,14
BR1_3207972436,4,1,1
BR1_3207972436,4,2,4
BR1_3207972436,5,1,4
BR1_3207972436,5,2,7
BR1_3207972436,6,1,4
BR1_3207972436,6,2,14
BR1_3207972436,7,1,11
BR1_3207972436,7,2,4
BR1_3207972436,8,1,4
BR1_3207972436,8,2,1
BR1_3207972436,9,1,21
BR1_3207972436,9,2,4
BR1_3207972436,10,1,7
BR1_3207972436,10,2,4
BR1_3207966125,1,1,4
BR1_3207966125,1,2,12
BR1_3207966125,2,1,4
BR1_3207966125,2,2,11
BR1_3207966125,3,1,4
BR1_3207966125,3,2,14
BR1_3207966125,4,1,4
BR1_3207966125,4,2,21
BR1_3207966125,5,1,7
BR1_3207966125,5,2,4
BR1_3207966125,6,1,4
BR1_3207966125,6,2,14
BR1_3207966125,7,1,11
BR1_3207966125,7,2,4
BR1_3207966125,8,1,6
BR1_3207966125,8,2,4
BR1_3207966125,9,1,21
BR1_3207966125,9,2,4
BR1_3207966125,10,1,7
BR1_3207966125,10,2,4
BR1_3207675242,1,1,4
BR1_3207675242,1,2,12
BR1_3207675242,2,1,4
BR1_3207675242,2,2,11
